hect,quad,tree,d0,d1,d2,fam,gen,sp
3,73,1649,17.3,17.3,17.2,Sapotaceae,Chrysophyllum,Chrysophyllum cf. durifructum (W. A. Rodrigues) T. D. Penn.
3,73,1650,,,,Vochysiaceae,Qualea,Qualea labouriauana Paula
3,73,1651,38.6,39.8,41.2,Melastomataceae,Mouriri,Mouriri angulicosta/duckeana/duckeanoides
3,73,1652,11.4,11.5,11.5,Lecythidaceae,Eschweilera,Eschweilera wachenheimii (Benoist) Sandw.
3,73,1653,13,13.2,13.3,Malvaceae,Theobroma,Theobroma sylvestre Mart.
3,73,1654,18.9,19.7,20.5,Burseraceae,Protium,Protium guianense (Aubl.) Marchand
3,73,1655,29.5,30.5,32.1,Anisophyllaceae,Anisophyllea,Anisophyllea manausensis Pires & W. A. Rodrigues
3,73,1656,15.8,15.8,15.8,Moraceae,Naucleopsis,Naucleopsis caloneura (Huber) Ducke
3,73,1657,14.3,15.1,15.3,Burseraceae,Protium,Protium decandrum (Aubl.) Marchand
3,73,1658,24.2,24.7,24,Boraginaceae,Cordia,Cordia sellowiana Cham. aff. Manaus
3,73,1659,21.2,21.7,22.1,Annonaceae,Duguetia,Duguetia chrysea Maas
3,73,1660,34.4,35.1,36.5,Vochysiaceae,Qualea,Qualea paraensis Ducke
3,73,1661,14.5,15.6,16.3,Lecythidaceae,Eschweilera,Eschweilera wachenheimii (Benoist) Sandw.
3,73,1662,13.4,14,14.9,Lauraceae,Mezilaurus,Mezilaurus duckei van der Werff
3,73,1663,11.2,13,14.5,Bignoniaceae,Tabebuia,Tabebuia serratifolia (Vahl) G. Nichols.
3,73,1664,14.7,15.5,15.7,Annonaceae,Duguetia,Duguetia echinophora R. E. Fries
3,73,1665,11,11,11,Vochysiaceae,Qualea,Qualea labouriauana Paula
3,73,1666,39.5,37.2,34.8,Nyctaginaceae,Neea,Neea aff. madeirana Standl.
3,73,1667,32.4,34,35.4,Lecythidaceae,Corythophora,Corythophora alta R. Knuth
3,73,5147,13,14.2,15.9,Chrysobalanaceae,Couepia,Couepia ulei Pilger
3,73,5300,11,11.6,12,Sapotaceae,Manilkara,Manilkara bidentata (A. DC.) A. Chev.
3,73,5301,11,,,Violaceae,Amphirrhox,Amphirrhox longifolia (A. St.-Hil.) Spreng.
3,73,5458,,10,10.1,Salicaceae,Casearia,Casearia javitensis Kunth
3,73,6184,10.3,10.3,10.5,Nyctaginaceae,Neea,Neea sp. 2
3,73,6185,10.2,10.5,10.3,Annonaceae,Fusaea,Fusaea longifolia (Aubl.) Saff.
3,73,6186,10.6,11,11.2,Sapotaceae,Pouteria,Pouteria reticulata (Engl.) Eyma
3,73,6187,10.2,10.7,11.2,Violaceae,Rinorea,Rinorea guianensis Aubl.
3,73,6607,,,10.9,Violaceae,Rinorea,Rinorea racemosa (Mart.) Kuntze
3,73,6608,,,11,Proteaceae,Panopsis,Panopsis sessilifolia (Rich.) Sandw.
3,73,6609,,,11,Burseraceae,Protium,Protium paniculatum Engl.
3,74,1668,16.6,17.4,17.7,Myristicaceae,Virola,Virola venosa (Benth.) Warb.
3,74,1669,19,20,22.9,Anisophyllaceae,Anisophyllea,Anisophyllea manausensis Pires & W. A. Rodrigues
3,74,1670,50.4,,,Chrysobalanaceae,Licania,Licania heteromorpha Benth.
3,74,1671,18,19.1,20.5,Lecythidaceae,Eschweilera,Eschweilera cyathiformis S. A. Mori
3,74,1672,19.7,21,22.2,Fabaceae,Swartzia,Swartzia recurva Poepp.
3,74,1673,45,60,49.5,Malvaceae,Lueheopsis,Lueheopsis rosea (Ducke) Burret
3,74,1674,25,25.5,27.1,Euphorbiaceae,Glycydendron,Glycydendron amazonicum Ducke
3,74,1675,40.7,42.3,45.4,Sapotaceae,Manilkara,Manilkara huberi (Ducke) A. Chev.
3,74,1676,,,,Ochnaceae,Quiina,Quiina negrensis A. C. Smith
3,74,1677,18.5,20,20.7,Lecythidaceae,Eschweilera,Eschweilera wachenheimii (Benoist) Sandw.
3,74,1678,32.4,32.8,33.7,Lecythidaceae,Lecythis,Lecythis prancei S. A. Mori
3,74,1679,18.5,20,22.3,Olacaceae,Minquartia,Minquartia guianensis Aubl.
3,74,1680,34.3,34.6,35,Fabaceae,Abarema,Abarema cochleata (Willd.) Barneby & J. W. Grimes
3,74,1681,15.7,,,Sapotaceae,Sarcaulus,Sarcaulus brasiliensis (A. DC.) Eyma
3,74,1682,22.7,23.3,,Olacaceae,Heisteria,Heisteria laxiflora Engl.
3,74,1683,10.5,,,Violaceae,Amphirrhox,Amphirrhox longifolia (A. St.-Hil.) Spreng.
3,74,1684,40.8,41.2,41.5,Chrysobalanaceae,Licania,Licania pallida Spruce ex Sagot
3,74,1685,19.9,21,21.8,Chrysobalanaceae,Licania,Licania pallida Spruce ex Sagot
3,74,1686,12.7,13,,Fabaceae,Bocoa,Bocoa viridiflora (Ducke) Cowan
3,74,5302,13.1,,,Burseraceae,Protium,Protium hebetatum Daly
3,74,5303,13.5,15,,Violaceae,Rinorea,Rinorea guianensis Aubl.
3,74,5304,10.9,11.5,12.3,Meliaceae,Trichilia,Trichilia areolata Penn.
3,74,6188,11.3,12.5,13.5,Melastomataceae,Mouriri,Mouriri angulicosta/duckeana/duckeanoides
3,74,6189,13.2,14.4,17.5,Apocynaceae,Aspidosperma,Aspidosperma oblongum A. DC.
3,74,6190,10.2,10,10.4,Burseraceae,Protium,Protium pilosissimum Engl.
3,74,6191,12.1,12.5,13,Myristicaceae,Virola,Virola calophylla Warb.
3,74,6611,,,11.8,Fabaceae,Sclerolobium,Sclerolobium sp. 8
3,75,1687,11.2,11.5,11.4,Chrysobalanaceae,Couepia,Couepia caryophylloides Benoist
3,75,1688,20.9,22.4,24.7,Chrysobalanaceae,Licania,Licania laxiflora Fritsch
3,75,1689,14.3,14.7,,Ochnaceae,Ouratea,Ouratea sp. 1
3,75,1690,14.1,14.2,14.2,Myristicaceae,Virola,Virola calophylla Warb.
3,75,1691,11.1,12,13.3,Annonaceae,Xylopia,Xylopia crinita R. E. Fries
3,75,1692,28.9,29.8,28.6,Sapotaceae,Pouteria,Pouteria macrophylla (Lam.) Eyma
3,75,1693,,,,Moraceae,Naucleopsis,Naucleopsis caloneura (Huber) Ducke
3,75,1694,31.8,32.7,32.5,Olacaceae,Minquartia,Minquartia guianensis Aubl.
3,75,1695,,,,Anacardiaceae,Astronium,Astronium sp. 2
3,75,1696,,,,Fabaceae,Eperua,Eperua glabriflora (Ducke) Cowan
3,75,1697,11.7,11.8,12.1,Fabaceae,Swartzia,Swartzia reticulata Ducke
3,75,1698,15.3,,,Rubiaceae,Duroia,Duroia sp. 1
3,75,1699,15.2,,,Annonaceae,Fusaea,Fusaea longifolia (Aubl.) Saff.
3,75,1700,18.2,18.7,19.1,Putranjivaceae,Drypetes,Drypetes variabilis Uittien
3,75,1701,18.8,20.1,21.4,Olacaceae,Chaunochiton,Chaunochiton kappleri (Engl.) Ducke
3,75,1702,18.9,20.5,22.6,Olacaceae,Minquartia,Minquartia guianensis Aubl.
3,75,1703,16.1,16.3,,Sapotaceae,Pouteria,Pouteria retinervis T. D. Penn.
3,75,1704,60.7,103.3,,Lecythidaceae,Corythophora,Corythophora alta R. Knuth
3,75,1705,,,,Sapotaceae,Pouteria,Pouteria macrophylla (Lam.) Eyma
3,75,1706,22.7,22.8,,Sapotaceae,Pouteria,Pouteria engleri Eyma
3,75,5148,10.7,,,Burseraceae,Protium,Protium krukoffii Swart
3,75,5459,,10,10.7,Lecythidaceae,Eschweilera,Eschweilera pedicellata (Rich.) Mori
3,75,5460,,11.2,13.9,Elaeocarpaceae,Sloanea,Sloanea aff. grandis Ducke
3,75,5461,,10.2,10.4,Annonaceae,Bocageopsis,Bocageopsis multiflora (Mart.) R. E. Fries
3,75,6192,10.9,12.2,14.1,Violaceae,Rinorea,Rinorea sp. 1
3,75,6193,10.5,10.6,11.3,Salicaceae,Casearia,Casearia javitensis Kunth
3,75,6194,10.3,10.4,10.7,Fabaceae,Zygia,Zygia racemosa (Ducke) Barn. & Grimes
3,75,6612,,,10.4,Melastomataceae,Miconia,Miconia cf. tetrasperma Gleason
3,75,6821,,,10,Violaceae,Rinorea,Rinorea racemosa (Mart.) Kuntze
3,75,6822,,,11.2,Euphorbiaceae,Pausandra,Pausandra macrostachya Ducke
4,100,2211,22.3,22.8,,Myristicaceae,Virola,Virola calophylla Warb.
4,100,2212,16.1,16.7,17.2,Sapotaceae,Sarcaulus,Sarcaulus brasiliensis (A. DC.) Eyma
4,100,2213,11.5,11.6,11.8,Moraceae,Naucleopsis,Naucleopsis caloneura (Huber) Ducke
4,100,2214,,,,Lauraceae,Ocotea,Ocotea sp. 1
4,100,2215,,,,Lauraceae,Ocotea,Ocotea splendens (Meisn.) Baill.
4,100,2216,20.5,24.2,28.6,Fabaceae,Inga,Inga capitata Desv.
4,100,2217,36.1,36.2,36.9,Lecythidaceae,Lecythis,Lecythis prancei S. A. Mori
4,100,2218,14,14.6,15.6,Lauraceae,Ocotea,Ocotea sp. 1
4,100,2219,13.1,13.4,17.2,Sapotaceae,Pouteria,Pouteria reticulata (Engl.) Eyma
4,100,2220,20.2,20.8,22.5,Celastraceae,Maytenus,Maytenus sp. 2
4,100,2221,60.2,69.2,69.1,Apocynaceae,Aspidosperma,Aspidosperma oblongum A. DC.
4,100,2222,,,,Chrysobalanaceae,Licania,Licania hirsuta Prance
4,100,2223,91.2,,,Fabaceae,Parkia,Parkia multijuga Benth.
4,100,2224,46,47.2,48.7,Malvaceae,Scleronema,Scleronema micranthum (Ducke) Ducke
4,100,2225,38.7,38.9,39.5,Euphorbiaceae,Glycydendron,Glycydendron amazonicum Ducke
4,100,2226,36.8,,,Cardiopteridaceae,Dendrobangia,Dendrobangia boliviana Rusby
4,100,2227,,,,Sapotaceae,Micropholis,Micropholis williamii Aubrev. & Pellegr.
4,100,2228,,,,Burseraceae,Protium,Protium decandrum (Aubl.) Marchand
4,100,2229,16.5,,,Myrtaceae,Myrcia,Myrcia grandis McVaugh
4,100,2230,29.7,,,Violaceae,Rinorea,Rinorea sp. 1
4,100,2231,15.6,16.3,17.8,Chrysobalanaceae,Couepia,Couepia caryophylloides Benoist
4,100,2232,29.7,30,29.9,Bignoniaceae,Jacaranda,Jacaranda aff. copaia (Aubl.) D. Don
4,100,2233,66.9,73.1,73.1,Fabaceae,Tachigali,Tachigali plumbea / Sclerolobium sp. 3
4,100,2234,20.7,21.3,21.9,Sapotaceae,Pouteria,Pouteria macrophylla (Lam.) Eyma
4,100,2235,,,,Arecaceae,Oenocarpus,Oenocarpus bacaba Mart.
4,100,2236,19.2,19.3,19.8,Chrysobalanaceae,Couepia,Couepia guianensis Aubl.
4,100,5545,,10.4,10.5,Lauraceae,Ocotea,Ocotea amazonica (Meisn.) Mez
4,100,5546,,10.8,11.8,Ochnaceae,Ouratea,Ouratea discophora Ducke
4,100,6257,10.1,10.5,,Fabaceae,Inga,Inga sp. 10
4,100,6258,10.1,11.1,13.4,Sapotaceae,Pouteria,Pouteria pallens T. D. Penn.
4,100,6645,,,10.2,Burseraceae,Protium,Protium altsonii/laxiflorum
4,76,1707,14.7,14.8,15.1,Lecythidaceae,Eschweilera,Eschweilera romeu-cardosoi S. A. Mori
4,76,1708,11.2,,,Lecythidaceae,Eschweilera,Eschweilera cyathiformis S. A. Mori
4,76,1709,,,,Myrtaceae,Myrcia,Myrcia grandis McVaugh
4,76,1710,12.6,12.9,13.1,Moraceae,Naucleopsis,Naucleopsis caloneura (Huber) Ducke
4,76,1711,39.4,39.7,40.4,Lecythidaceae,Eschweilera,Eschweilera
4,76,1712,45.8,47.5,50.4,Fabaceae,Andira,Andira unifoliolata Ducke
4,76,1713,50.5,,,Fabaceae,Tachigali,Tachigali plumbea / Sclerolobium sp. 3
4,76,1714,13.7,13.8,13.7,Annonaceae,Duguetia,Duguetia manausensis Maas & Boon
4,76,1715,20,20.5,21.2,Olacaceae,Minquartia,Minquartia guianensis Aubl.
4,76,1716,15.2,15.5,16.5,Sapotaceae,Chrysophyllum,Chrysophyllum pomiferum (Eyma) T. D. Penn.
4,76,1717,55.5,56.5,56.6,Sapotaceae,Ecclinusa,Ecclinusa guianensis Eyma
4,76,1718,18,18.5,,Myristicaceae,Virola,Virola venosa (Benth.) Warb.
4,76,1719,12.4,12.6,12.7,Meliaceae,Guarea,Guarea sp. 3
4,76,1720,20.5,31.3,23.7,Sapotaceae,Pouteria,Pouteria opposita (Ducke) T. D. Penn.
4,76,1721,12.4,12.8,12.9,Annonaceae,Bocageopsis,Bocageopsis multiflora (Mart.) R. E. Fries
4,76,1722,41.5,41.8,42.4,Lecythidaceae,Lecythis,Lecythis prancei S. A. Mori
4,76,1723,,,,Melastomataceae,Mouriri,Mouriri angulicosta/duckeana/duckeanoides
4,76,5305,11.4,11.6,12.2,Sapotaceae,Pouteria,Pouteria erythrochrysa Penn.
4,76,5306,12.4,12.9,14.3,Apocynaceae,Rauvolfia,Rauvolfia sp. 1
4,76,5517,,10.2,10,Malvaceae,Theobroma,Theobroma sylvestre Mart.
4,76,6195,10.2,10.4,10.5,Chrysobalanaceae,,
4,76,6196,10.8,11.8,12.4,Vochysiaceae,Vochysia,Vochysia obidensis (Huber ex Ducke) Ducke
4,76,6197,10.6,10.6,10.7,Lecythidaceae,Eschweilera,Eschweilera romeu-cardosoi S. A. Mori
4,76,6198,10.3,10.4,10.5,Ochnaceae,Ouratea,Ouratea discophora Ducke
4,76,6199,10.9,11.4,11.6,Annonaceae,Bocageopsis,Bocageopsis multiflora (Mart.) R. E. Fries
4,76,6613,,,11,Ochnaceae,Quiina,Quiina obovata Tul.
4,76,6614,,,12.5,Fabaceae,Tachigali,Tachigali plumbea / Sclerolobium sp. 3
4,76,6615,,,10.2,Violaceae,Rinorea,Rinorea flavescens (Aubl.) Kuntze
4,76,6616,,,10.3,Sapotaceae,Pouteria,Pouteria engleri Eyma
4,77,1724,18,18.2,18.6,Sapotaceae,Ecclinusa,Ecclinusa guianensis Eyma
4,77,1725,10.3,10.5,10.4,Moraceae,Helianthostylis,Helianthostylis sprucei Baill.
4,77,1726,15.8,15.9,15.7,Apocynaceae,Geissospermum,Geissospermum argenteum Woodson
4,77,1727,14.8,14.9,16,Fabaceae,,Fabaceae sp. 23
4,77,1728,32.6,33.7,31.2,Sapotaceae,Micropholis,Micropholis venulosa (Mart. & Eichler) Pierre
4,77,1729,35,35.8,34.7,Apocynaceae,Geissospermum,Geissospermum argenteum Woodson
4,77,1730,13.5,14.1,14.7,Lamiaceae,Vitex,Vitex sp. 2
4,77,1731,15.4,15.6,15.6,Arecaceae,Oenocarpus,Oenocarpus bacaba Mart.
4,77,1732,13.1,13,13,Annonaceae,Duguetia,Duguetia manausensis Maas & Boon
4,77,1733,,,,Putranjivaceae,Drypetes,Drypetes variabilis Uittien
4,77,1734,71.3,33.4,74.5,Apocynaceae,Aspidosperma,Aspidosperma oblongum A. DC.
4,77,1735,24.4,24.5,24.8,Lecythidaceae,Eschweilera,Eschweilera cyathiformis S. A. Mori
4,77,1736,13.6,13.6,14.3,Myrtaceae,Calyptranthes,Calyptranthes macrophylla O. Berg
4,77,1737,27.3,26.8,25.2,Burseraceae,Protium,Protium hebetatum Daly
4,77,1738,14.3,15.7,16.9,Anacardiaceae,Tapirira,Tapirira guianensis Aubl.
4,77,1739,27.3,28.1,28,Sapotaceae,Pouteria,Pouteria retinervis T. D. Penn.
4,77,1740,,,,Moraceae,Naucleopsis,Naucleopsis caloneura (Huber) Ducke
4,77,1741,28.1,30,33.1,Olacaceae,Chaunochiton,Chaunochiton kappleri (Engl.) Ducke
4,77,1742,24,25.4,27.1,Sapotaceae,Pouteria,Pouteria engleri Eyma
4,77,1743,21.3,21.2,22.3,Lecythidaceae,Corythophora,Corythophora rimosa W. A. Rodrigues
4,77,1744,64.4,64.5,,Chrysobalanaceae,Licania,Licania impressa Prance
4,77,1745,13.6,13.8,13.6,Fabaceae,Bocoa,Bocoa viridiflora (Ducke) Cowan
4,77,1746,14,15.9,17.5,Lecythidaceae,Eschweilera,Eschweilera wachenheimii (Benoist) Sandw.
4,77,5307,11.9,12.2,12.6,Fabaceae,Inga,Inga umbratica Poepp. & Endl.
4,77,5308,10.3,10.4,,Fabaceae,Inga,Inga sp. 10
4,77,5518,,10.2,10.4,Annonaceae,Ephedranthus,Ephedranthus amazonicus R. E. Fries
4,77,5519,,10.1,10,Sapotaceae,Pouteria,Pouteria eugeniifolia (Pierre) Baehni
4,77,6617,,,10.1,Melastomataceae,Miconia,Miconia elaeagnoides Cogn.
4,77,6618,,,10.2,Burseraceae,Protium,Protium apiculatum Swart
4,78,1747,22.3,22.7,,Myristicaceae,Virola,Virola venosa (Benth.) Warb.
4,78,1748,27.1,27.3,28,Annonaceae,Bocageopsis,Bocageopsis multiflora (Mart.) R. E. Fries
4,78,1749,20.4,21.3,22.2,Lecythidaceae,Gustavia,Gustavia elliptica S. A. Mori
4,78,1750,15.2,17.2,15.1,Meliaceae,Guarea,Guarea sp. 3
4,78,1751,11.4,11.8,12.2,Burseraceae,Protium,Protium apiculatum Swart
4,78,1752,22,23,,Urticaceae,Pourouma,Pourouma villosa Tr‚cul
4,78,1753,32.3,37,42.5,Fabaceae,Tachigali,Tachigali plumbea / Sclerolobium sp. 3
4,78,1754,14.4,14.7,14.6,Lauraceae,Licaria,Licaria pachycarpa (Meissn.) Kosterm.
4,78,1755,30.3,30.6,30.3,Sapotaceae,Micropholis,Micropholis acutangula (Ducke) Eyma
4,78,1756,15.5,16.3,17.2,Salicaceae,Casearia,Casearia sylvestris Sw.
4,78,1757,20.5,20.8,21.6,Fabaceae,Swartzia,Swartzia reticulata Ducke
4,78,1758,37,38,38.5,Sapotaceae,Manilkara,Manilkara huberi (Ducke) A. Chev.
4,78,1759,53.9,58.3,50.9,Sapotaceae,Pouteria,Pouteria sp. 10
4,78,1760,13.6,14.6,16.2,Lecythidaceae,Eschweilera,Eschweilera pseudodecolorans S. A. Mori
4,78,1761,11.1,11.5,11,Annonaceae,Duguetia,Duguetia manausensis Maas & Boon
4,78,1762,,,,Lecythidaceae,Eschweilera,Eschweilera wachenheimii (Benoist) Sandw.
4,78,1763,22.1,22.2,22.7,Anacardiaceae,Astronium,Astronium lecointei Ducke
4,78,1764,,,,Fabaceae,Sclerolobium,Sclerolobium sp. 4
4,78,1765,,,,Meliaceae,Trichilia,Trichilia areolata Penn.
4,78,1766,29.1,30,31,Lecythidaceae,Eschweilera,Eschweilera cyathiformis S. A. Mori
4,78,6619,,,10,Burseraceae,Protium,Protium hebetatum Daly
4,79,1767,17.1,17,17.2,Ebenaceae,Diospyros,Diospyros capreifolia Mart. ex Hiern
4,79,1768,14.8,14.8,14.3,Lecythidaceae,Eschweilera,Eschweilera wachenheimii (Benoist) Sandw.
4,79,1769,18.1,18,,Nyctaginaceae,Neea,Neea sp. 4
4,79,1770,14.2,14.5,15.4,Cardiopteridaceae,Dendrobangia,Dendrobangia boliviana Rusby
4,79,1771,19.6,21,24.1,Fabaceae,Hymenolobium,Hymenolobium sp. 6
4,79,1772,,,,Sapotaceae,Pouteria,Pouteria venosa (Mart.) Baehni
4,79,1773,16.7,17.2,16.8,Lecythidaceae,Eschweilera,Eschweilera wachenheimii (Benoist) Sandw.
4,79,1774,35.1,37.9,40.8,Sapotaceae,Manilkara,Manilkara huberi (Ducke) A. Chev.
4,79,1775,18,18.8,19.5,Olacaceae,Minquartia,Minquartia guianensis Aubl.
4,79,1776,16,16.4,16.5,Lecythidaceae,Eschweilera,Eschweilera wachenheimii (Benoist) Sandw.
4,79,1777,14.9,15.7,16.4,Lecythidaceae,Eschweilera,Eschweilera cyathiformis S. A. Mori
4,79,1778,56.4,52,53.7,Lecythidaceae,Eschweilera,Eschweilera cyathiformis S. A. Mori
4,79,1779,13.6,13.8,14,Lecythidaceae,Eschweilera,Eschweilera wachenheimii (Benoist) Sandw.
4,79,1780,45,50,42.9,Fabaceae,Peltogyne,Peltogyne catingae Ducke
4,79,1781,32.1,32.5,32.8,Lecythidaceae,Lecythis,Lecythis prancei S. A. Mori
4,79,1782,28.6,30.7,32,Chrysobalanaceae,Licania,Licania occultans Prance
4,79,1783,13.1,13.5,14,Euphorbiaceae,Pausandra,Pausandra macrostachya Ducke
4,79,1784,38.2,38.2,38.3,Lecythidaceae,Lecythis,Lecythis prancei S. A. Mori
4,79,5520,,11.8,11.9,Urticaceae,Pourouma,Pourouma bicolor Mart.
4,79,6200,10.3,11.2,10.7,Melastomataceae,Miconia,Miconia dispar Benth.
4,79,6201,14.5,,,Fabaceae,,
4,79,6202,13.7,13.5,13.8,Arecaceae,Oenocarpus,Oenocarpus bacaba Mart.
4,79,6203,10.1,14.5,19.2,Melastomataceae,Miconia,Miconia elaeagnoides Cogn.
4,79,6620,,,10.3,Primulaceae,,
4,79,6621,,,11.5,Lacistemataceae,Lacistema,Lacistema grandifolium W. Schniz.
4,79,6622,,,11.1,Fabaceae,Tachigali,Tachigali plumbea / Sclerolobium sp. 3
4,80,1785,18,,,Lauraceae,Mezilaurus,Mezilaurus manausensis van der Werff
4,80,1786,,,,Elaeocarpaceae,Sloanea,Sloanea sp. C (Guia Ducke)
4,80,1787,,,,Lauraceae,Ocotea,Ocotea sp. 7
4,80,1788,,,,Lecythidaceae,Eschweilera,Eschweilera romeu-cardosoi S. A. Mori
4,80,1789,18.2,18.6,19.3,Fabaceae,Macrolobium,Macrolobium limbatum Benth.
4,80,1790,87,87.5,91.3,Apocynaceae,Aspidosperma,Aspidosperma oblongum A. DC.
4,80,1791,19.9,20.7,21.6,Sapotaceae,Pouteria,Pouteria fulva T. D. Penn.
4,80,1792,31.2,31,30.2,Nyctaginaceae,Neea,Neea aff. madeirana Standl.
4,80,1793,29.7,29.8,30.1,Lecythidaceae,Lecythis,Lecythis prancei S. A. Mori
4,80,1794,13.4,13.8,14.2,Lecythidaceae,Eschweilera,Eschweilera wachenheimii (Benoist) Sandw.
4,80,1795,,,,Annonaceae,Duguetia,Duguetia stelechantha (Diels) R. E. Fries
4,80,1796,13.8,14,13.9,Euphorbiaceae,Pausandra,Pausandra macrostachya Ducke
4,80,1797,12.2,,,Fabaceae,Inga,Inga capitata Desv.
4,80,1798,24.1,24.7,25.5,Apocynaceae,Aspidosperma,Aspidosperma williamsii Duarte
4,80,1799,38.8,38.4,40.4,Lecythidaceae,Eschweilera,Eschweilera truncata A. C. Smith
4,80,1800,19.5,20.4,21.2,Lecythidaceae,Eschweilera,Eschweilera truncata A. C. Smith
4,80,1801,19,19.5,20,Moraceae,Brosimum,Brosimum acutifolium Huber
4,80,1802,20.7,21.1,21.3,Myrtaceae,Eugenia,Eugenia aff. citrifolia Poir.
4,80,1803,30.4,31.5,34.4,Vochysiaceae,Erisma,Erisma bicolor Ducke
4,80,1804,48.8,,,Apocynaceae,Geissospermum,Geissospermum argenteum Woodson
4,80,1805,13.2,13.5,,Violaceae,Amphirrhox,Amphirrhox longifolia (A. St.-Hil.) Spreng.
4,80,1806,18.3,19,,Sapotaceae,Pouteria,Pouteria engleri Eyma
4,80,1807,12.3,13,13.3,Lecythidaceae,Eschweilera,Eschweilera wachenheimii (Benoist) Sandw.
4,80,1808,10.6,10.5,10.8,Malvaceae,Theobroma,Theobroma sylvestre Mart.
4,80,1809,13.4,,,Annonaceae,Duguetia,Duguetia manausensis Maas & Boon
4,80,1810,,,,Lecythidaceae,Lecythis,Lecythis barnebyi S. A. Mori
4,80,1811,30.9,,,Malvaceae,Sterculia,Sterculia parviflora Roxb.
4,80,5521,,10.4,11.1,Violaceae,Rinorea,Rinorea sp. 1
4,80,5522,,10.4,11.4,Burseraceae,Protium,Protium hebetatum Daly
4,80,6204,10,,,Melastomataceae,Bellucia,Bellucia grossularioides (L.) Triana
4,80,6205,10.2,10.3,10,Fabaceae,Inga,Inga sp. 10
4,80,6206,10.6,,,Lecythidaceae,Eschweilera,Eschweilera collina Eyma
4,80,6207,10.7,10.4,,Moraceae,,
4,80,6623,,,11.5,Fabaceae,Inga,Inga aff. grandiflora Ducke
4,81,1812,10.6,10.5,10.6,Lecythidaceae,Eschweilera,Eschweilera pseudodecolorans S. A. Mori
4,81,1813,15.3,15.4,15.7,Meliaceae,Guarea,Guarea sp. 3
4,81,1814,12.5,12.4,12.4,Sapotaceae,Pouteria,Pouteria filipes Eyma
4,81,1815,,,,Fabaceae,Paramachaerium,Paramachaerium ormosioides (Ducke) Ducke
4,81,1816,21.4,23,25.8,Ochnaceae,Ouratea,Ouratea sp. 3
4,81,1817,21.7,22.4,22.2,Myrtaceae,Myrcia,Myrcia magnoliifolia DC.
4,81,1818,26.2,26.5,26.7,Olacaceae,Minquartia,Minquartia guianensis Aubl.
4,81,1819,25.7,26,26.2,Rubiaceae,Duroia,Duroia sp. 1
4,81,1820,24.8,26.1,28.3,Annonaceae,Bocageopsis,Bocageopsis multiflora (Mart.) R. E. Fries
4,81,1821,46.6,46.6,47.6,Malvaceae,Sterculia,Sterculia frondosa A. Rich.
4,81,1822,27.8,27.7,28,Apocynaceae,Geissospermum,Geissospermum argenteum Woodson
4,81,1823,51.5,53.3,54.9,Moraceae,Brosimum,Brosimum parinarioides Ducke
4,81,1824,19,19.3,19.6,Burseraceae,Protium,Protium hebetatum Daly
4,81,1825,58.8,52.7,56.3,Burseraceae,Protium,Protium altsonii Sandwith
4,81,1826,26.3,27,26.9,Sapotaceae,Pouteria,Pouteria jariensis Pires & T. D. Penn.
4,81,1827,25.4,25.8,25.8,Euphorbiaceae,Pogonophora,Pogonophora schomburgkiana Miers ex Benth.
4,81,1828,16.8,16.8,16.8,Fabaceae,Paramachaerium,Paramachaerium ormosioides (Ducke) Ducke
4,81,1829,24.3,27.5,32.5,Fabaceae,Sclerolobium,Sclerolobium sp. 8
4,81,1830,12.9,12.9,,Burseraceae,Dacryodes,Dacryodes cf. hopkinsii Daly
4,81,1831,18.9,19.2,,Fabaceae,Inga,Inga sp. 31
4,81,1832,15,15,15.1,Burseraceae,Protium,Protium hebetatum Daly
4,81,1833,11.7,12.8,13.7,Violaceae,Rinorea,Rinorea sp. 1
4,81,6208,10,10.7,11.9,Fabaceae,Inga,Inga sp. 7
4,81,6209,10.1,10.5,10.4,Fabaceae,Swartzia,Swartzia reticulata Ducke
4,81,6210,10.1,11.2,11.4,Lauraceae,Aniba,Aniba sp. 1
4,82,1834,12.8,13.4,13.8,Burseraceae,Protium,Protium apiculatum Swart
4,82,1835,13.6,13.9,13.8,Urticaceae,Pourouma,Pourouma villosa Tr‚cul
4,82,1836,26.8,27.2,27.4,Lecythidaceae,Corythophora,Corythophora alta R. Knuth
4,82,1837,13.7,13.8,13.8,Elaeocarpaceae,Sloanea,Sloanea aff. rufa Planch. ex Benth.
4,82,1838,17.8,18.2,18.4,Lecythidaceae,Gustavia,Gustavia elliptica S. A. Mori
4,82,1839,69.3,70.2,72,Malvaceae,Scleronema,Scleronema micranthum (Ducke) Ducke
4,82,1840,12.1,13.6,11.6,Moraceae,Maquira,Maquira calophylla (Poepp. & Endl.) C. C. Berg
4,82,1841,11.7,12.2,12.4,Salicaceae,Casearia,Casearia arborea (Rich.) Urb.
4,82,1842,11.7,12.2,12.6,Lecythidaceae,Eschweilera,Eschweilera truncata A. C. Smith
4,82,1843,11.5,11.9,11.9,Malpighiaceae,Pterandra,Pterandra arborea Ducke
4,82,1844,,,,Lauraceae,Licaria,Licaria rodriguesii Kurz
4,82,1845,30.6,31.4,31.8,Moraceae,Brosimum,Brosimum rubescens Taub.
4,82,1846,37.9,38.6,40.2,Sapotaceae,Pouteria,Pouteria guianensis Aubl.
4,82,1847,21.9,22.5,22.7,Sapotaceae,Manilkara,Manilkara bidentata (A. DC.) A. Chev.
